R1,R2,RC,RE,C1,C2,Gain,Cutoff_Frequency,Phase_Margin
84994.69,1355.28,7057.33,1001.67,8.268,5.865,15.7,10.0,79.19
50884.37,7444.19,9386.49,372.23,7.532,9.173,26.74,10.0,80.12
74760.26,5585.26,7417.81,1220.69,4.483,2.508,14.43,10.0,77.32
19670.79,13198.87,3364.87,503.84,1.05,7.933,16.85,10.0,90.0
86150.73,5888.88,3857.39,1552.73,4.554,0.218,6.24,10.0,68.33
76214.62,19316.56,4215.55,1305.81,3.015,0.94,10.6,10.0,70.88
29054.51,6792.9,792.68,1164.63,7.801,9.502,5.0,10.0,90.0
23075.74,17967.24,9178.35,1659.19,1.057,7.008,15.43,10.0,90.0
38466.31,14883.3,1198.75,1025.53,4.569,6.37,5.0,10.0,90.0
97846.35,24670.0,7148.05,576.21,5.955,3.407,21.44,10.0,76.63
33114.84,24997.62,7436.53,1260.38,9.859,1.925,16.4,10.0,69.71
51051.45,21868.63,8515.29,1916.27,0.987,3.861,12.97,10.0,90.0
12701.82,19239.6,5756.94,1222.26,1.228,6.024,13.9,10.0,90.0
45750.48,10274.95,7390.01,1277.76,9.882,6.38,15.34,10.0,78.4
61418.8,19078.64,3375.87,1872.76,4.116,1.779,5.38,10.0,74.81
95781.22,23960.21,7583.05,1054.79,7.463,4.51,16.0,10.0,78.71
56506.24,1561.06,3762.45,1992.9,7.856,5.711,5.0,10.0,84.51
83719.66,13909.95,9076.97,361.34,3.214,9.604,27.79,10.0,82.76
59241.49,6231.96,2052.13,1097.23,2.222,5.539,5.43,10.0,90.0
13670.65,14389.03,3499.69,465.16,2.833,5.848,17.09,10.0,90.0
38350.74,12194.73,5238.31,933.99,7.667,7.675,15.47,10.0,86.65
61799.46,14818.45,7870.58,382.62,8.421,4.247,25.52,10.0,75.4
95553.46,14223.09,7613.59,483.93,7.025,3.9,23.45,10.0,73.27
87321.73,24042.57,2501.81,461.06,4.468,5.95,13.78,10.0,90.0
30552.01,14252.47,1870.24,674.06,2.699,7.855,8.25,10.0,90.0
29809.88,21309.57,3387.71,312.48,4.31,6.412,20.65,10.0,85.52
28105.57,8675.69,5095.66,1628.22,9.154,1.943,10.49,10.0,71.01
93024.9,11514.42,5620.55,480.32,8.646,4.037,21.03,10.0,72.28
86739.95,12289.92,4576.81,862.31,3.301,5.175,13.57,10.0,90.0
79739.51,7689.47,6799.36,81.31,3.347,5.285,36.78,10.0,69.04
45346.16,10114.97,4561.81,254.52,7.822,3.462,25.25,10.0,73.77
55394.26,15364.31,9490.13,1797.73,4.323,5.272,14.0,10.0,88.68
51789.86,14924.51,2979.2,1682.46,5.77,6.762,5.0,10.0,90.0
32805.83,16274.45,6460.04,1689.8,4.281,4.733,12.12,10.0,89.3
55452.52,9443.63,6308.09,852.14,2.499,4.568,17.11,10.0,90.0
12744.69,8579.96,3174.96,325.99,1.97,8.036,19.57,10.0,90.0
21862.93,15678.83,4411.03,260.39,1.481,7.593,24.61,10.0,90.0
89793.06,4188.68,3972.0,1230.93,0.213,4.282,8.91,10.0,90.0
77651.18,7072.76,2138.74,1664.98,2.878,9.961,5.0,10.0,90.0
48058.16,2011.07,5034.3,1805.22,1.797,0.758,5.82,21.57,74.91
56543.53,2742.66,4173.29,613.03,2.654,3.327,14.24,10.0,89.66
43299.9,6841.2,2194.01,676.0,0.85,0.465,9.85,26.51,79.97
76670.19,1468.7,4773.86,246.71,3.481,8.411,24.16,10.0,84.44
80576.85,6889.85,4507.52,1560.1,5.248,7.581,7.72,10.0,90.0
78695.67,16719.43,1747.97,587.6,9.451,6.868,9.38,10.0,81.54
75035.06,2466.57,1746.28,987.81,3.536,2.223,5.0,12.73,83.76
28405.39,11481.68,6651.32,1861.35,0.407,7.106,11.49,10.0,90.0
40417.3,22914.61,7212.52,1516.82,3.687,3.618,12.98,10.0,87.31
52286.09,19990.84,9441.21,152.84,8.191,8.699,35.81,10.0,72.93
39771.37,8330.5,1326.54,65.9,3.467,2.075,26.68,10.0,74.44
77944.62,23195.33,1619.68,1585.45,2.988,2.257,5.0,10.0,84.29
39641.82,8911.52,992.27,1127.38,9.198,9.61,5.0,10.0,90.0
22440.89,2740.37,5556.17,1454.65,3.043,5.218,11.12,10.0,90.0
45913.64,24857.34,6416.09,355.79,9.706,4.519,25.13,10.0,73.03
98192.3,21880.54,4333.47,1750.49,8.343,3.582,7.67,10.0,75.85
30329.33,12182.39,8080.07,1557.98,6.874,8.329,14.64,10.0,87.43
65094.28,16993.04,7023.64,1787.14,6.023,3.592,12.03,10.0,80.19
48967.57,17109.47,9865.48,715.14,2.325,3.626,22.39,10.0,85.86
16392.21,5667.57,1810.0,587.63,7.331,1.321,10.55,10.0,68.93
53908.89,5801.17,1054.0,345.88,3.537,5.255,9.81,10.0,90.0
73194.79,12269.94,3110.64,1863.67,4.908,9.245,5.0,10.0,90.0
56189.8,22877.76,680.98,394.82,1.13,9.58,5.0,10.0,90.0
88489.55,1239.85,9359.81,282.67,3.032,9.956,28.31,10.0,80.32
36004.33,19780.14,3387.54,425.72,5.338,4.783,18.36,10.0,82.72
17762.43,2380.64,5748.09,1554.19,4.734,7.772,10.65,10.0,90.0
94290.91,12477.33,3521.66,1784.58,3.501,5.57,5.25,10.0,90.0
44037.67,16308.95,2835.18,1631.28,4.772,5.525,5.15,10.0,90.0
61876.5,17482.22,1947.46,1148.32,7.475,8.082,5.0,10.0,90.0
81280.28,2403.5,3543.48,1988.07,4.647,8.37,5.0,10.0,90.0
39188.23,11046.49,6346.48,184.27,5.111,0.296,30.95,10.0,67.19
74454.81,15012.09,9730.4,1741.02,7.041,9.434,14.04,10.0,86.77
22187.7,2585.09,5801.87,884.04,8.432,8.248,15.62,10.0,85.61
36216.44,4242.27,5560.74,937.49,5.316,7.239,14.89,10.0,88.32
23023.96,16927.58,835.0,298.81,9.487,8.535,8.64,10.0,86.92
83010.75,13519.32,8480.94,115.19,3.599,5.419,36.79,10.0,71.83
30038.43,4883.89,925.99,667.43,2.6,7.755,5.0,10.0,90.0
74566.32,13845.74,9109.21,390.96,6.962,6.027,27.41,10.0,77.18
94896.86,22904.62,5617.38,992.51,1.84,5.475,14.11,10.0,90.0
57499.5,1374.1,2100.43,337.29,9.01,2.195,13.61,10.0,70.57
58602.63,16423.21,4791.22,318.96,3.927,8.489,23.81,10.0,87.36
51493.02,2767.61,9952.35,1760.11,7.012,8.85,13.24,10.0,89.86
39330.11,1154.79,3398.29,1846.52,5.745,9.715,5.0,10.0,90.0
52808.95,4615.71,3059.87,1930.22,0.638,1.292,5.0,24.68,90.0
64252.68,11149.76,1621.06,1376.98,7.12,2.987,5.0,10.0,73.35
98739.24,20256.26,6172.85,1553.48,7.921,6.886,10.73,10.0,82.46
94398.81,7762.85,1347.66,1679.78,9.826,8.567,5.0,10.0,85.24
87593.77,16016.16,7777.08,1334.9,4.22,7.538,14.88,10.0,90.0
90021.75,10867.76,9232.62,693.97,5.079,4.61,21.92,10.0,80.93
52106.43,6623.96,9352.78,354.95,8.761,7.287,28.33,10.0,75.41
69169.99,13341.93,1525.2,512.68,2.765,0.814,9.73,10.0,71.38
90556.01,20139.15,5803.49,1688.81,1.973,6.659,10.69,10.0,90.0
45365.57,20979.82,1422.54,1407.39,1.416,0.179,5.0,10.0,67.78
96558.62,21316.47,5934.15,938.8,9.785,0.571,15.51,10.0,66.96
47420.75,9125.39,8242.32,107.34,2.777,7.597,37.35,10.0,69.97
64097.44,20042.95,5609.01,569.1,7.598,4.829,19.87,10.0,78.51
73882.42,6092.28,8784.51,1471.35,4.552,0.69,14.99,10.0,68.26
95553.28,18722.2,8115.91,1049.16,2.482,4.87,16.9,10.0,90.0
32015.46,23761.23,3127.21,899.29,9.142,0.721,10.21,10.0,67.81
77151.79,1329.85,6485.97,661.67,4.692,3.526,17.82,10.0,81.61
56873.4,11568.73,570.42,1233.52,5.703,1.658,5.0,10.0,72.31
34170.14,16546.5,4262.4,1934.45,2.303,2.272,6.93,10.0,89.65
79894.62,17842.62,2760.62,1807.19,3.309,2.036,5.0,10.0,81.8
59700.01,5226.11,9402.61,109.47,7.502,3.781,39.05,10.0,67.9
69487.64,24332.4,4351.2,987.86,3.496,1.168,12.83,10.0,72.14
39061.1,15766.37,6713.61,692.47,5.109,5.325,20.08,10.0,83.4
53314.66,4944.17,7453.83,1045.68,1.232,4.13,16.39,10.0,90.0
65561.88,1492.54,7845.52,1232.12,8.516,8.415,14.88,10.0,86.14
46441.97,19798.34,7489.86,440.05,7.402,8.277,24.33,10.0,81.18
27853.53,2912.91,3247.07,1574.06,7.631,8.26,5.95,10.0,88.64
96547.64,4385.22,7017.64,976.38,1.864,4.749,15.43,10.0,90.0
56032.08,14795.92,5715.59,1984.41,5.002,2.979,9.26,10.0,79.17
76052.83,15484.13,6175.04,99.0,0.373,4.212,35.35,10.0,73.26
46994.25,17485.29,507.74,419.95,3.219,6.905,5.0,10.0,90.0
41961.86,10444.34,2953.45,1394.78,3.545,5.345,6.89,10.0,90.0
46644.79,19573.57,9341.5,1405.6,9.146,6.281,16.5,10.0,77.87
46827.7,24384.61,3255.72,1185.27,9.929,6.968,8.75,10.0,81.02
58976.21,7506.28,4661.15,1945.32,6.216,9.192,7.7,10.0,90.0
58912.29,17872.69,2273.4,859.86,5.216,9.445,8.76,10.0,90.0
54743.84,23283.25,1816.72,863.22,4.457,8.421,6.56,10.0,90.0
22130.72,17470.88,2482.36,1825.43,0.281,0.744,5.0,36.16,90.0
54646.79,17346.63,5759.65,1099.96,8.021,9.795,14.02,10.0,89.37
25219.35,6370.54,9230.77,739.77,6.751,7.066,22.06,10.0,83.76
21352.22,13843.12,3598.89,1451.93,6.528,6.965,7.04,10.0,89.38
93938.11,14500.55,3572.38,1258.36,8.11,0.329,8.83,10.0,65.81
64445.5,17803.11,5859.34,647.5,9.288,4.846,19.39,10.0,74.92
69354.11,24923.71,3889.06,630.96,3.956,6.302,15.35,10.0,90.0
46161.43,1807.45,9148.95,821.44,4.321,2.857,19.0,10.0,75.52
91808.28,2565.58,4089.56,189.66,9.754,0.924,24.82,10.0,65.79
67413.74,2870.8,5159.2,1888.1,6.678,5.371,6.28,10.0,85.57
79225.29,18831.5,5567.2,406.89,8.528,4.518,23.15,10.0,78.11
43170.62,4272.49,7929.64,427.96,2.294,0.536,24.94,12.1,69.19
96401.07,15938.84,5857.11,1311.72,3.239,5.242,11.94,10.0,90.0
83841.52,8792.05,2771.97,1462.28,3.977,1.166,5.1,10.0,72.04
86855.36,11975.68,1677.88,1486.83,3.238,4.303,5.0,10.0,90.0
25497.48,6175.92,9408.86,781.4,8.854,2.777,21.47,10.0,70.57
34386.69,21786.56,8114.85,1752.99,5.164,9.708,12.93,10.0,90.0
35706.39,15067.61,718.17,1110.8,9.541,0.444,5.0,10.0,68.13
34381.83,23669.52,8304.53,905.25,3.281,5.644,19.12,10.0,88.71
86986.73,14790.31,6110.68,1630.25,0.469,1.604,10.66,10.0,90.0
12869.63,3973.79,5429.5,524.94,1.467,3.261,20.89,10.0,90.0
16849.0,5100.89,616.18,1727.36,2.249,1.921,5.0,15.99,87.16
34652.34,24737.78,7918.21,1100.72,6.436,9.952,17.63,10.0,88.06
27988.57,18413.56,2381.62,1805.11,1.893,0.42,5.0,10.0,67.81
30867.37,2182.69,7415.82,443.14,3.877,5.459,22.53,10.0,81.12
81814.89,17890.74,650.75,1875.32,7.974,6.12,5.0,10.0,86.77
60681.39,10892.15,8065.36,1391.36,1.335,7.744,14.59,10.0,90.0
10519.36,8373.0,718.87,1255.74,0.897,6.297,5.0,18.72,90.0
48639.05,4697.46,2740.98,873.03,5.446,2.39,8.78,10.0,77.12
46709.64,21157.69,3048.64,1914.81,7.011,6.021,5.0,10.0,84.91
20255.07,2532.19,1996.33,915.64,9.118,9.752,6.31,10.0,90.0
70852.76,7956.05,5070.05,1022.16,6.654,8.5,13.43,10.0,89.41
73188.75,8353.19,3195.04,1573.92,9.467,4.59,5.17,10.0,77.73
74880.39,4861.73,9936.24,605.44,2.521,4.826,23.07,10.0,84.2
75562.39,13196.44,6009.7,618.42,3.484,1.416,19.57,10.0,72.4
10004.75,1280.86,5881.54,1561.83,8.409,5.742,11.58,10.0,81.36
95852.87,8223.41,2598.26,300.73,8.129,2.874,18.06,10.0,71.95
83278.79,23407.11,4382.55,1654.78,6.682,1.17,7.89,10.0,69.6
91358.35,8452.71,1677.79,1269.09,5.11,4.795,5.0,10.0,85.48
11407.9,9651.03,7744.03,1101.21,0.275,0.546,16.8,26.92,90.0
94047.29,12355.96,3646.01,496.76,2.876,1.289,17.55,10.0,74.2
82880.97,14480.64,7643.68,1583.42,1.668,2.269,12.48,10.0,88.99
85349.72,20409.01,4031.11,1619.66,0.607,9.907,8.76,10.0,90.0
18395.86,5567.71,9893.19,991.74,7.783,8.104,20.29,10.0,83.76
76490.02,21921.91,2125.66,808.88,1.4,5.463,8.37,10.0,90.0
96392.5,19181.18,514.48,530.02,3.638,2.402,5.0,10.0,81.0
71069.26,18343.61,6150.84,1520.76,9.777,5.237,12.44,10.0,76.88
61350.53,3083.31,9553.06,1296.93,4.151,6.525,14.73,10.0,89.33
95106.67,1519.38,6647.01,452.93,1.501,0.145,21.55,47.0,69.3
49864.34,15256.3,1314.37,1599.21,6.929,9.88,5.0,10.0,90.0
63936.42,21715.22,5634.56,1770.3,8.118,6.305,10.86,10.0,83.29
52870.45,15026.6,9140.13,165.53,2.864,9.884,34.54,10.0,73.77
93956.16,6117.64,561.81,1556.22,8.113,4.744,5.0,10.0,77.79
16847.63,3172.48,2085.67,1712.96,2.788,6.273,5.0,10.0,90.0
55100.77,17790.31,8238.33,1983.44,6.962,4.668,12.01,10.0,79.17
71825.72,18322.49,8992.12,513.32,1.336,0.194,25.48,10.0,68.42
81271.59,5140.76,7218.03,773.46,4.335,8.514,16.9,10.0,89.82
62471.68,1676.57,9919.82,1934.07,5.253,4.545,11.43,10.0,85.25
91802.6,10798.8,1357.05,233.33,7.28,4.762,15.02,10.0,77.04
94779.23,14985.25,5683.93,1071.23,6.535,3.664,13.9,10.0,77.36
15788.73,17944.06,7007.45,1038.15,8.548,4.383,16.67,10.0,77.75
46213.35,20438.68,7175.12,1232.77,1.924,7.283,15.54,10.0,90.0
12111.31,15652.9,8038.1,695.05,6.646,7.036,21.3,10.0,82.63
39647.5,3661.13,9217.45,1855.54,1.365,8.103,13.24,10.0,90.0
58318.14,17381.96,3935.59,576.62,4.833,9.749,15.54,10.0,90.0
91971.54,24620.24,908.15,1316.91,5.293,3.973,5.0,10.0,83.22
86189.89,22734.03,3943.2,1017.06,0.37,3.456,11.74,10.0,90.0
21474.98,21920.05,6880.34,570.01,0.797,4.986,22.53,10.0,90.0
18372.73,8252.08,2527.83,418.26,8.409,1.628,16.12,10.0,68.5
63034.06,19018.92,8194.74,1915.3,2.939,7.604,11.78,10.0,90.0
57890.62,21426.48,2587.76,1144.52,3.527,5.853,7.53,10.0,90.0
33973.99,17279.83,595.6,1228.17,6.44,2.192,5.0,10.0,77.96
90950.78,7013.48,5326.77,1576.65,2.285,8.654,9.68,10.0,90.0
93462.98,23892.02,7401.38,208.39,2.009,6.229,31.61,10.0,77.6
46235.03,11819.67,3821.73,1441.84,4.273,0.437,9.27,10.0,67.1
90127.23,4115.33,7614.51,372.02,0.684,2.046,24.02,10.0,85.52
44555.4,3634.67,4664.84,1493.94,9.178,8.922,9.21,10.0,85.8
76313.51,16540.46,2131.29,325.59,9.407,3.872,16.67,10.0,74.59
52834.8,11505.03,1360.3,1673.36,4.537,9.845,5.0,10.0,90.0
21032.48,3267.61,7250.58,1377.98,2.171,5.345,13.34,10.0,90.0
93514.08,18768.75,4164.29,802.49,4.759,2.158,14.21,10.0,74.71
50868.69,20183.8,9171.35,749.73,1.089,5.98,21.95,10.0,90.0
76103.83,18409.98,5632.42,340.45,4.038,1.113,24.24,10.0,71.83
43045.64,5854.26,3810.11,1812.9,0.829,8.094,5.72,10.0,90.0
11699.28,17554.61,3815.41,281.13,7.091,6.316,22.52,10.0,81.85
19047.73,1257.35,1748.66,970.55,2.83,9.643,5.0,10.0,90.0
54659.75,8322.69,6141.0,511.21,5.255,6.932,21.54,10.0,83.31
72096.79,10571.72,6030.59,1992.84,0.234,0.587,9.58,28.23,90.0
40126.18,21045.93,8099.94,1192.4,5.294,4.817,16.45,10.0,84.34
72593.96,10369.46,2411.37,341.69,0.132,5.36,16.91,11.08,90.0
72877.2,1270.47,3262.5,1351.75,9.259,9.176,5.0,10.0,89.75
73354.23,9456.31,1423.76,1983.64,5.061,4.381,5.0,10.0,86.03
54326.97,12974.18,3305.75,1229.83,1.091,5.976,8.26,10.0,90.0
92339.75,23776.11,4566.97,941.89,3.476,1.941,13.6,10.0,79.27
54027.69,23584.82,9658.27,621.88,0.556,2.522,23.16,10.0,90.0
50523.87,5340.98,6704.13,229.64,5.356,5.531,29.0,10.0,75.36
27944.27,5443.52,7937.3,495.08,1.311,7.0,24.88,10.0,90.0
37688.96,4921.15,3592.34,1129.56,4.784,4.411,9.77,10.0,86.53
13810.1,19934.13,1872.87,1519.88,3.125,4.383,5.0,10.0,90.0
67018.18,1144.53,2938.84,1761.97,7.64,2.634,5.0,10.0,73.03
32368.22,4052.25,2936.44,1597.74,4.874,7.011,5.0,10.0,90.0
37373.97,13911.03,6039.6,294.66,8.497,0.154,26.39,10.0,68.12
79373.31,6941.49,3743.98,1558.25,9.419,5.176,7.59,10.0,79.67
39449.91,3216.55,8645.29,1184.13,9.698,0.135,16.03,10.0,66.63
31797.63,9637.07,9891.17,964.76,2.676,5.975,20.54,10.0,89.34
25215.2,7580.98,3761.33,1166.89,7.699,0.406,10.14,10.0,70.42
79737.26,13266.5,7198.07,65.75,4.437,9.407,40.03,10.0,69.1
21673.56,24501.61,6746.12,182.07,4.319,4.832,31.25,10.0,74.32
50837.84,3983.31,2347.39,1075.41,8.695,6.872,5.54,10.0,82.31
55623.71,9945.44,9221.08,388.56,1.542,8.551,26.99,10.0,84.05
71865.09,23367.64,2394.7,1113.8,4.83,2.431,5.75,10.0,78.61
66995.51,22044.95,7501.09,740.72,5.97,5.447,19.8,10.0,81.69
82964.86,10462.5,3802.29,1819.45,0.755,8.648,5.31,10.0,90.0
14027.63,17774.88,3987.27,1901.88,8.659,5.424,6.66,10.0,81.18
36679.67,3108.57,4826.77,1960.58,3.212,3.988,7.2,10.0,90.0
35212.07,18100.99,8712.83,1802.93,6.603,3.752,12.98,10.0,80.26
23141.52,24348.59,1832.39,1972.49,9.288,3.903,5.0,10.0,78.55
36026.04,13899.72,1018.41,1426.99,7.226,6.193,5.0,10.0,88.62
37878.88,12963.77,4319.39,1923.06,8.872,0.552,6.75,10.0,67.59
56969.6,5495.65,1028.06,1301.5,0.788,4.212,5.0,19.6,90.0
69733.4,16210.92,7032.21,1627.97,4.978,5.65,12.81,10.0,86.58
44299.05,15170.49,7723.09,307.22,5.692,7.885,27.1,10.0,78.81
74752.32,16646.39,8619.77,1381.07,6.921,5.347,16.25,10.0,82.3
40254.88,1626.0,7566.5,1865.65,1.257,9.269,10.77,10.0,90.0
36125.53,14169.36,9205.34,1103.09,6.602,4.493,18.27,10.0,79.21
58706.93,15278.44,7608.86,414.3,1.545,6.543,24.48,10.0,89.05
12134.47,5980.72,9392.72,1077.43,0.769,0.274,17.69,28.5,72.39
17181.02,5999.99,2334.55,1428.53,4.746,2.461,5.0,10.0,78.53
47617.26,7629.24,5248.7,1551.09,6.044,8.173,11.35,10.0,88.96
94862.14,18081.32,9942.34,1071.22,9.585,5.904,19.19,10.0,79.78
74936.06,15550.39,6974.99,473.87,7.016,9.467,22.61,10.0,82.52
17931.39,21298.3,8847.09,1857.04,5.955,7.553,12.97,10.0,89.25
86168.62,8095.81,788.74,1558.55,2.224,4.552,5.0,10.0,90.0
75907.07,22889.63,8781.7,577.84,1.605,7.809,23.61,10.0,90.0
64985.19,18848.95,7128.28,1633.04,6.112,4.731,12.2,10.0,84.08
83826.37,10480.28,2122.18,728.33,2.307,3.369,10.09,10.0,90.0
46369.89,3286.29,743.97,659.24,7.095,0.566,5.0,10.0,67.03
29935.09,7167.61,2969.3,1733.0,1.233,8.67,5.0,10.0,90.0
56082.11,23962.44,9199.85,1752.81,3.462,4.248,14.04,10.0,85.56
59395.76,8448.72,6847.26,827.04,7.754,6.883,18.7,10.0,81.04
58449.37,8917.62,9234.96,67.4,8.327,1.615,42.93,10.0,68.09
60856.64,5550.13,4738.43,413.8,3.518,8.307,20.41,10.0,90.0
95383.44,20364.41,9397.96,1823.13,2.147,8.26,14.63,10.0,90.0
91202.11,7615.46,4898.12,1802.56,9.586,4.873,8.25,10.0,74.22
88814.53,8926.2,2440.42,934.02,7.635,6.754,7.93,10.0,85.59
82127.51,10944.35,1938.24,643.03,8.09,5.262,8.7,10.0,81.99
94908.53,11409.48,9941.21,640.36,2.305,5.567,22.93,10.0,85.95
18864.52,10872.18,3671.7,1799.53,4.302,8.899,5.34,10.0,90.0
33861.09,13089.85,2020.5,683.23,0.775,9.672,10.0,10.0,90.0
54555.04,20548.31,579.88,1047.58,1.183,3.738,5.0,10.0,90.0
86188.1,20662.84,3212.91,1475.47,2.287,3.384,6.64,10.0,90.0
55464.91,20159.52,8946.6,458.49,3.102,3.108,24.92,10.0,78.21
77323.13,3427.0,5573.09,544.99,9.972,7.731,19.03,10.0,80.55
22506.39,20192.29,6508.13,748.22,4.279,7.257,18.16,10.0,90.0
32717.24,3886.04,9262.72,1325.74,7.009,0.534,16.66,10.0,68.66
75859.85,3993.37,5371.98,1644.11,9.054,0.976,7.49,10.0,69.16
24826.06,23748.71,8463.66,1116.08,2.536,6.497,17.99,10.0,90.0
41622.03,20665.55,3576.42,309.21,1.533,2.822,21.74,10.0,87.61
33837.96,14257.85,9782.47,920.18,2.508,1.007,20.46,10.0,72.81
41487.55,21999.28,1248.73,299.0,8.836,4.195,12.32,10.0,76.43
73749.16,24744.75,7385.88,222.18,6.69,8.787,30.74,10.0,77.97
43106.25,15655.41,6775.38,1199.75,4.568,3.726,14.64,10.0,83.22
59973.7,15709.56,2320.88,1914.61,8.221,6.987,5.0,10.0,88.52
18993.87,19106.25,4194.02,1683.34,2.444,9.016,8.04,10.0,90.0
82451.59,6571.33,3471.88,1560.22,2.468,1.776,5.02,10.0,84.82
43289.98,5011.0,1397.68,1467.76,5.715,6.136,5.0,10.0,90.0
68368.07,19229.94,6055.49,1799.4,7.922,9.086,10.52,10.0,88.26
75285.06,9277.72,9939.86,1518.03,2.67,2.015,15.79,10.0,80.03
28869.48,4241.69,5816.09,1272.41,2.179,9.888,13.02,10.0,90.0
89620.75,8557.07,5679.97,761.13,4.792,3.714,16.47,10.0,82.56
65460.18,9607.28,882.98,246.84,1.429,2.254,10.73,10.94,90.0
48585.26,24165.46,1822.59,949.02,7.503,8.394,5.99,10.0,89.43
26410.17,17751.03,5375.58,1853.33,5.816,4.732,9.54,10.0,84.13
94807.08,13740.55,9859.2,1187.05,5.174,6.74,18.43,10.0,87.86
77956.14,24252.96,8827.77,409.78,8.735,4.947,26.26,10.0,73.06
28722.21,22675.35,3731.99,1315.6,7.352,6.471,8.58,10.0,85.33
40393.97,13288.02,5658.54,957.65,1.578,0.45,15.52,10.0,71.22
82870.68,22736.31,5750.67,1866.19,4.262,3.567,10.04,10.0,86.06
72610.99,10703.31,7010.93,363.83,3.281,6.607,25.07,10.0,81.54
78920.59,6530.1,7033.93,1438.42,8.04,3.573,12.69,10.0,75.29
49708.1,6584.28,8003.03,1379.12,7.218,7.78,15.15,10.0,86.35
74482.86,16895.57,737.22,1967.91,4.773,9.613,5.0,10.0,90.0
44784.44,13025.69,9464.96,1151.58,8.254,0.47,18.76,10.0,67.18
29013.66,16814.82,1165.59,1749.57,4.16,8.568,5.0,10.0,90.0
66940.93,17465.82,5023.52,98.19,8.055,1.774,33.33,10.0,71.45
97841.25,1535.75,9236.0,289.64,0.418,9.182,28.61,10.0,83.32
37954.09,2296.95,5132.85,724.58,1.433,9.473,15.31,10.0,90.0
51487.26,13784.27,1104.55,1257.69,7.584,5.735,5.0,10.0,85.44
70660.12,5584.85,2677.78,925.7,1.232,4.842,7.88,10.0,90.0
58735.57,16180.81,5997.33,445.26,6.869,7.609,22.7,10.0,82.41
85908.5,14252.46,1334.69,1198.95,7.263,9.188,5.0,10.0,90.0
78556.84,15058.25,4524.94,1155.06,6.656,2.401,11.83,10.0,74.98
15246.75,8258.93,3626.39,1072.67,8.2,3.886,10.48,10.0,75.12
99857.91,16356.24,8244.47,226.58,5.165,4.234,31.26,10.0,73.76
77716.22,20907.82,1546.25,1857.7,8.981,8.474,5.0,10.0,88.58
87751.3,24953.71,6986.59,1204.9,5.738,1.455,15.6,10.0,71.56
68607.79,21122.67,4362.6,564.78,5.128,6.268,17.88,10.0,89.12
87065.66,14379.97,6083.63,1390.47,5.143,3.574,12.6,10.0,80.18
20114.47,5642.31,2452.55,669.92,9.13,8.867,11.38,10.0,86.61
41296.41,17354.7,6292.19,1036.42,2.513,3.464,16.18,10.0,88.22
88877.88,23503.69,6902.79,715.21,6.981,9.782,19.49,10.0,87.35
28148.97,6084.8,1167.2,1766.77,2.502,0.255,5.0,12.78,68.25
17041.79,7143.89,8331.27,1988.26,1.013,2.472,12.61,10.0,90.0
80930.7,4576.21,8681.91,364.31,9.542,4.627,25.9,10.0,71.68
85193.75,18681.32,1103.76,95.98,1.384,2.638,21.01,10.0,89.59
24638.7,10757.48,6230.28,477.68,6.893,7.4,22.46,10.0,78.93
86891.14,2504.7,6143.11,1200.41,4.303,8.164,11.75,10.0,90.0
71809.1,21998.8,618.35,389.2,8.387,7.005,5.0,10.0,85.99
56807.44,14384.13,3752.29,1632.39,7.755,9.707,7.88,10.0,90.0
84722.52,8946.26,9704.79,846.91,1.523,4.615,20.99,10.0,90.0
47732.43,9255.59,5776.78,1240.54,4.731,9.8,12.86,10.0,90.0
27459.46,7966.03,9365.51,938.45,0.373,1.334,19.61,10.53,90.0
35636.74,11931.52,6918.62,1811.49,4.352,8.475,10.92,10.0,90.0
55464.76,9089.0,769.71,118.51,7.032,0.481,16.84,10.0,69.13
57819.77,14150.71,1238.28,1472.14,2.398,5.366,5.0,10.0,90.0
82502.27,19564.41,7360.7,1321.74,8.119,4.896,13.51,10.0,78.35
81221.75,17187.07,5768.39,1316.55,0.626,8.577,11.97,10.0,90.0
62322.99,8066.97,1707.94,857.28,0.442,7.037,5.69,11.27,90.0
80270.69,13689.78,6333.6,80.57,0.372,4.466,37.34,10.0,71.06
27259.61,21163.03,8197.73,1394.02,2.872,8.967,15.4,10.0,90.0
14505.81,2636.95,7653.33,1667.47,4.724,8.87,13.21,10.0,90.0
88627.04,2879.13,2838.54,216.2,1.164,0.345,20.05,36.51,72.49
16799.9,14348.08,2952.85,911.15,9.968,8.723,9.71,10.0,84.0
32201.96,16338.76,9694.46,367.06,9.996,5.313,28.82,10.0,73.73
72578.71,6073.91,8930.35,1241.33,5.246,8.406,16.35,10.0,90.0
46850.31,18885.28,3524.2,1581.93,5.723,1.895,5.54,10.0,73.49
88868.26,16510.32,8328.52,1350.08,9.275,1.596,14.85,10.0,69.35
36818.18,23158.94,2036.52,670.22,7.721,7.25,8.7,10.0,86.83
11068.42,5054.9,2369.99,322.48,1.763,2.826,17.17,12.49,90.0
37059.01,19032.98,2221.36,1598.82,7.946,5.633,5.0,10.0,81.43
62026.75,3007.43,1333.35,681.64,2.386,6.919,5.0,10.0,90.0
43834.45,14567.02,8619.44,93.17,4.359,6.143,38.91,10.0,67.81
58138.55,14245.48,5998.67,1164.27,5.372,7.02,14.62,10.0,90.0
88893.83,10321.24,2960.08,531.02,7.198,6.242,14.68,10.0,85.39
